Fri 01:07:12 PM;402.887;-32.440;284;Oeste;242;447;6.300;-514 Descending
Fri 01:07:32 PM;402.942;-32.725;285;Oeste;238;441;6.100;-450 Descending
Fri 01:07:52 PM;402.992;-32.975;285;Oeste;228;422;6.000;-429 Descending
Fri 01:08:42 PM;403.117;-33.621;284;Oeste;210;389;5.600;-462 Descending
Fri 01:08:57 PM;403.201;-33.789;316;Noroeste;210;389;5.500;-600 Descending
Fri 01:09:12 PM;403.304;-33.909;319;Noroeste;210;389;5.300;-968 Descending
Fri 01:09:28 PM;403.433;-34.044;324;Noroeste;208;385;5.000;-1.174 Descending
Fri 01:09:58 PM;403.668;-34.282;322;Noroeste;210;389;4.400;-1.067 Descending
Fri 01:10:13 PM;403.768;-34.382;323;Noroeste;206;381;4.200;-1.000 Descending
Fri 01:10:28 PM;403.888;-34.503;322;Noroeste;199;369;3.900;-1.000 Descending
Fri 01:10:43 PM;403.998;-34.613;323;Noroeste;185;343;3.700;-1.000 Descending
Fri 01:10:58 PM;404.099;-34.716;322;Noroeste;174;322;3.400;-857 Descending
Fri 01:11:18 PM;404.178;-34.796;323;Noroeste;156;290;3.200;-600 Descending
